    0.800000000000000000E+02    0.300000000000000000E+02    0.850000000000000000E+02   -0.375399579269089372E+03
    0.300000000000000000E+01    0.110000000000000000E+02    0.470000000000000000E+02   -0.374685769578988300E+03
    0.460000000000000000E+02    0.360000000000000000E+02    0.340000000000000000E+02   -0.374624987453413723E+03
    0.790000000000000000E+02    0.240000000000000000E+02    0.119000000000000000E+03   -0.373884228137401465E+03
    0.800000000000000000E+01    0.450000000000000000E+02    0.930000000000000000E+02   -0.373719597040282792E+03
    0.420000000000000000E+02    0.270000000000000000E+02    0.110000000000000000E+02   -0.373460690698060944E+03
    0.450000000000000000E+02    0.360000000000000000E+02    0.200000000000000000E+02   -0.373360426957241259E+03
    0.360000000000000000E+02    0.340000000000000000E+02    0.530000000000000000E+02   -0.373171282884527386E+03
    0.300000000000000000E+01    0.590000000000000000E+02    0.900000000000000000E+01   -0.372911326811283857E+03
    0.240000000000000000E+02    0.130000000000000000E+02    0.150000000000000000E+02   -0.372722162990499953E+03
    0.250000000000000000E+02    0.600000000000000000E+02    0.170000000000000000E+02   -0.372713304357575737E+03
    0.700000000000000000E+01    0.370000000000000000E+02    0.940000000000000000E+02   -0.372326035745687932E+03
    0.100000000000000000E+02    0.590000000000000000E+02    0.220000000000000000E+02   -0.371912072139133102E+03
    0.310000000000000000E+02    0.170000000000000000E+02    0.120000000000000000E+02   -0.371870018961888150E+03
    0.270000000000000000E+02    0.350000000000000000E+02    0.680000000000000000E+02   -0.371771116601575386E+03
    0.900000000000000000E+01    0.180000000000000000E+02    0.400000000000000000E+02   -0.371709946240547538E+03
    0.360000000000000000E+02    0.520000000000000000E+02    0.240000000000000000E+02   -0.371696718519166382E+03
    0.300000000000000000E+01    0.320000000000000000E+02    0.900000000000000000E+02   -0.371569154374114191E+03
    0.200000000000000000E+01    0.470000000000000000E+02    0.680000000000000000E+02   -0.371449434768996298E+03
    0.410000000000000000E+02    0.480000000000000000E+02    0.600000000000000000E+01   -0.371411482668437657E+03
    0.340000000000000000E+02    0.570000000000000000E+02    0.100000000000000000E+02   -0.371410211395487067E+03
    0.420000000000000000E+02    0.370000000000000000E+02    0.300000000000000000E+01   -0.371328258787215304E+03
    0.240000000000000000E+02    0.450000000000000000E+02    0.540000000000000000E+02   -0.371307016647899673E+03
    0.340000000000000000E+02    0.460000000000000000E+02    0.360000000000000000E+02   -0.371228938820424332E+03
    0.360000000000000000E+02    0.330000000000000000E+02    0.300000000000000000E+02   -0.371214547248749511E+03
    0.290000000000000000E+02    0.440000000000000000E+02    0.500000000000000000E+02   -0.371094559527699516E+03
    0.100000000000000000E+01    0.360000000000000000E+02    0.850000000000000000E+02   -0.371030066743096995E+03
    0.120000000000000000E+02    0.150000000000000000E+02    0.900000000000000000E+01   -0.371016862019985410E+03
    0.600000000000000000E+01    0.190000000000000000E+02    0.370000000000000000E+02   -0.370961649541857184E+03
    0.210000000000000000E+02    0.360000000000000000E+02    0.660000000000000000E+02   -0.370917928100034260E+03
    0.350000000000000000E+02    0.460000000000000000E+02    0.300000000000000000E+02   -0.370910518850297308E+03
    0.180000000000000000E+02    0.270000000000000000E+02    0.650000000000000000E+02   -0.370901050349383354E+03
    0.330000000000000000E+02    0.310000000000000000E+02    0.390000000000000000E+02   -0.370856641269188628E+03
    0.600000000000000000E+01    0.350000000000000000E+02    0.850000000000000000E+02   -0.370784352957287410E+03
    0.230000000000000000E+02    0.190000000000000000E+02    0.360000000000000000E+02   -0.370778388199728113E+03
    0.210000000000000000E+02    0.570000000000000000E+02    0.170000000000000000E+02   -0.370775791579503220E+03
    0.800000000000000000E+01    0.560000000000000000E+02    0.210000000000000000E+02   -0.370771337799566595E+03
    0.000000000000000000E+00    0.270000000000000000E+02    0.800000000000000000E+02   -0.370725028108095103E+03
    0.330000000000000000E+02    0.260000000000000000E+02    0.260000000000000000E+02   -0.370722571019215195E+03
    0.170000000000000000E+02    0.550000000000000000E+02    0.330000000000000000E+02   -0.370709156754036655E+03
    0.370000000000000000E+02    0.480000000000000000E+02    0.170000000000000000E+02   -0.370702243355913311E+03
    0.800000000000000000E+01    0.180000000000000000E+02    0.230000000000000000E+02   -0.370687263320336115E+03
    0.260000000000000000E+02    0.360000000000000000E+02    0.600000000000000000E+02   -0.370671371659485544E+03
    0.200000000000000000E+01    0.200000000000000000E+02    0.470000000000000000E+02   -0.370664356471086194E+03
    0.160000000000000000E+02    0.180000000000000000E+02    0.340000000000000000E+02   -0.370654630240511153E+03
    0.600000000000000000E+01    0.510000000000000000E+02    0.460000000000000000E+02   -0.370584446910946042E+03
    0.290000000000000000E+02    0.410000000000000000E+02    0.490000000000000000E+02   -0.370540262615099891E+03
    0.230000000000000000E+02    0.340000000000000000E+02    0.630000000000000000E+02   -0.370532871387437922E+03
    0.330000000000000000E+02    0.480000000000000000E+02    0.290000000000000000E+02   -0.370453993633557502E+03
    0.220000000000000000E+02    0.510000000000000000E+02    0.370000000000000000E+02   -0.370435598405103974E+03
    0.210000000000000000E+02    0.310000000000000000E+02    0.630000000000000000E+02   -0.370323430329566065E+03
    0.340000000000000000E+02    0.240000000000000000E+02    0.100000000000000000E+01   -0.370322177688595389E+03
    0.400000000000000000E+01    0.320000000000000000E+02    0.800000000000000000E+02   -0.370302023027285259E+03
    0.150000000000000000E+02    0.430000000000000000E+02    0.600000000000000000E+02   -0.370258717200707281E+03
    0.130000000000000000E+02    0.380000000000000000E+02    0.680000000000000000E+02   -0.370246836923692911E+03
    0.230000000000000000E+02    0.580000000000000000E+02    0.200000000000000000E+01   -0.370228247642619635E+03
    0.330000000000000000E+02    0.370000000000000000E+02    0.360000000000000000E+02   -0.370226111521872951E+03
    0.290000000000000000E+02    0.290000000000000000E+02    0.470000000000000000E+02   -0.370220314191761133E+03
    0.250000000000000000E+02    0.490000000000000000E+02    0.380000000000000000E+02   -0.370189717769311585E+03
    0.350000000000000000E+02    0.330000000000000000E+02    0.220000000000000000E+02   -0.370182700623842493E+03
    0.270000000000000000E+02    0.310000000000000000E+02    0.550000000000000000E+02   -0.370172840872401764E+03
    0.160000000000000000E+02    0.280000000000000000E+02    0.620000000000000000E+02   -0.370160364479540704E+03
    0.100000000000000000E+01    0.500000000000000000E+02    0.210000000000000000E+02   -0.370130647745604733E+03
    0.350000000000000000E+02    0.510000000000000000E+02    0.120000000000000000E+02   -0.370128787355362135E+03
    0.180000000000000000E+02    0.220000000000000000E+02    0.450000000000000000E+02   -0.370093123683686599E+03
    0.800000000000000000E+01    0.400000000000000000E+02    0.780000000000000000E+02   -0.370091291139211251E+03
    0.200000000000000000E+02    0.410000000000000000E+02    0.550000000000000000E+02   -0.370078950149597574E+03
    0.340000000000000000E+02    0.530000000000000000E+02    0.100000000000000000E+02   -0.370074677151083449E+03
    0.400000000000000000E+01    0.500000000000000000E+02    0.420000000000000000E+02   -0.370066154806746397E+03
    0.310000000000000000E+02    0.350000000000000000E+02    0.420000000000000000E+02   -0.370040668296995023E+03
    0.190000000000000000E+02    0.240000000000000000E+02    0.510000000000000000E+02   -0.370025160181684839E+03
    0.360000000000000000E+02    0.500000000000000000E+02    0.800000000000000000E+01   -0.370016752587851215E+03
    0.190000000000000000E+02    0.460000000000000000E+02    0.490000000000000000E+02   -0.369980686189877360E+03
    0.120000000000000000E+02    0.300000000000000000E+02    0.650000000000000000E+02   -0.369960423552864086E+03
    0.200000000000000000E+01    0.510000000000000000E+02    0.900000000000000000E+01   -0.369945111122452431E+03
    0.190000000000000000E+02    0.480000000000000000E+02    0.440000000000000000E+02   -0.369899375589198883E+03
    0.500000000000000000E+01    0.220000000000000000E+02    0.450000000000000000E+02   -0.369897840647595217E+03
    0.800000000000000000E+01    0.470000000000000000E+02    0.590000000000000000E+02   -0.369897425602550754E+03
    0.140000000000000000E+02    0.270000000000000000E+02    0.590000000000000000E+02   -0.369889890073745221E+03
    0.170000000000000000E+02    0.210000000000000000E+02    0.390000000000000000E+02   -0.369850302235236768E+03
    0.000000000000000000E+00    0.460000000000000000E+02    0.450000000000000000E+02   -0.369840298547457394E+03
    0.800000000000000000E+01    0.400000000000000000E+02    0.760000000000000000E+02   -0.369823969268274368E+03
    0.290000000000000000E+02    0.450000000000000000E+02    0.390000000000000000E+02   -0.369816695392307963E+03
