    0.120000000000000000E+02    0.230000000000000000E+02    0.730000000000000000E+02   -0.206158198402747121E+04
    0.560000000000000000E+02    0.430000000000000000E+02    0.720000000000000000E+02   -0.206132506266515429E+04
    0.580000000000000000E+02    0.460000000000000000E+02    0.730000000000000000E+02   -0.206131125953528954E+04
    0.640000000000000000E+02    0.490000000000000000E+02    0.920000000000000000E+02   -0.206104660443670855E+04
    0.330000000000000000E+02    0.320000000000000000E+02    0.108000000000000000E+03   -0.206104604104853752E+04
    0.540000000000000000E+02    0.610000000000000000E+02    0.900000000000000000E+02   -0.206048409476738470E+04
    0.500000000000000000E+02    0.610000000000000000E+02    0.920000000000000000E+02   -0.206012099686313013E+04
    0.590000000000000000E+02    0.530000000000000000E+02    0.920000000000000000E+02   -0.206006868120588160E+04
    0.160000000000000000E+02    0.170000000000000000E+02    0.109000000000000000E+03   -0.206002430497074238E+04
    0.570000000000000000E+02    0.500000000000000000E+02    0.940000000000000000E+02   -0.205997270806944880E+04
    0.450000000000000000E+02    0.540000000000000000E+02    0.740000000000000000E+02   -0.205991800983385565E+04
    0.500000000000000000E+02    0.230000000000000000E+02    0.810000000000000000E+02   -0.205988795410282819E+04
    0.410000000000000000E+02    0.430000000000000000E+02    0.103000000000000000E+03   -0.205981402983320595E+04
    0.350000000000000000E+02    0.160000000000000000E+02    0.101000000000000000E+03   -0.205979619625249552E+04
    0.530000000000000000E+02    0.470000000000000000E+02    0.960000000000000000E+02   -0.205979250900260058E+04
    0.150000000000000000E+02    0.600000000000000000E+02    0.820000000000000000E+02   -0.205978046012641425E+04
    0.170000000000000000E+02    0.460000000000000000E+02    0.111000000000000000E+03   -0.205969364300091047E+04
    0.160000000000000000E+02    0.560000000000000000E+02    0.770000000000000000E+02   -0.205957644699429966E+04
    0.540000000000000000E+02    0.570000000000000000E+02    0.850000000000000000E+02   -0.205953647867754580E+04
    0.310000000000000000E+02    0.510000000000000000E+02    0.740000000000000000E+02   -0.205950978189740772E+04
    0.500000000000000000E+02    0.250000000000000000E+02    0.810000000000000000E+02   -0.205950867386543905E+04
    0.280000000000000000E+02    0.660000000000000000E+02    0.940000000000000000E+02   -0.205946283960990468E+04
    0.510000000000000000E+02    0.570000000000000000E+02    0.800000000000000000E+02   -0.205940136391414399E+04
    0.490000000000000000E+02    0.260000000000000000E+02    0.780000000000000000E+02   -0.205936334161527839E+04
    0.170000000000000000E+02    0.140000000000000000E+02    0.810000000000000000E+02   -0.205935945261126744E+04
    0.160000000000000000E+02    0.630000000000000000E+02    0.102000000000000000E+03   -0.205935303263550895E+04
    0.150000000000000000E+02    0.510000000000000000E+02    0.110000000000000000E+03   -0.205935022830644812E+04
    0.340000000000000000E+02    0.490000000000000000E+02    0.103000000000000000E+03   -0.205925171962278955E+04
    0.140000000000000000E+02    0.570000000000000000E+02    0.800000000000000000E+02   -0.205918157277100045E+04
    0.480000000000000000E+02    0.570000000000000000E+02    0.930000000000000000E+02   -0.205909779078128668E+04
    0.480000000000000000E+02    0.460000000000000000E+02    0.750000000000000000E+02   -0.205907916649738672E+04
    0.190000000000000000E+02    0.320000000000000000E+02    0.730000000000000000E+02   -0.205889340471083779E+04
    0.460000000000000000E+02    0.490000000000000000E+02    0.970000000000000000E+02   -0.205888609088651356E+04
    0.290000000000000000E+02    0.480000000000000000E+02    0.105000000000000000E+03   -0.205884536216069864E+04
    0.150000000000000000E+02    0.570000000000000000E+02    0.800000000000000000E+02   -0.205880974776662879E+04
    0.520000000000000000E+02    0.350000000000000000E+02    0.850000000000000000E+02   -0.205880230438621902E+04
    0.410000000000000000E+02    0.370000000000000000E+02    0.730000000000000000E+02   -0.205871241883391804E+04
    0.220000000000000000E+02    0.120000000000000000E+02    0.990000000000000000E+02   -0.205870365012601724E+04
    0.440000000000000000E+02    0.330000000000000000E+02    0.980000000000000000E+02   -0.205865025824713848E+04
    0.100000000000000000E+02    0.260000000000000000E+02    0.101000000000000000E+03   -0.205864853845158314E+04
    0.500000000000000000E+02    0.330000000000000000E+02    0.890000000000000000E+02   -0.205860754129646966E+04
    0.370000000000000000E+02    0.580000000000000000E+02    0.990000000000000000E+02   -0.205859610720379715E+04
    0.340000000000000000E+02    0.470000000000000000E+02    0.102000000000000000E+03   -0.205856207176210410E+04
    0.900000000000000000E+01    0.490000000000000000E+02    0.790000000000000000E+02   -0.205854945883110940E+04
    0.510000000000000000E+02    0.340000000000000000E+02    0.840000000000000000E+02   -0.205854647842189706E+04
    0.420000000000000000E+02    0.590000000000000000E+02    0.920000000000000000E+02   -0.205853412242982722E+04
    0.450000000000000000E+02    0.370000000000000000E+02    0.970000000000000000E+02   -0.205850471864138262E+04
    0.510000000000000000E+02    0.370000000000000000E+02    0.810000000000000000E+02   -0.205850280693944433E+04
    0.350000000000000000E+02    0.560000000000000000E+02    0.100000000000000000E+03   -0.205848066064496970E+04
    0.510000000000000000E+02    0.410000000000000000E+02    0.820000000000000000E+02   -0.205843993558451803E+04
    0.450000000000000000E+02    0.230000000000000000E+02    0.920000000000000000E+02   -0.205840128521711313E+04
    0.470000000000000000E+02    0.260000000000000000E+02    0.860000000000000000E+02   -0.205837341304775509E+04
    0.250000000000000000E+02    0.470000000000000000E+02    0.106000000000000000E+03   -0.205836406181195389E+04
    0.300000000000000000E+02    0.370000000000000000E+02    0.740000000000000000E+02   -0.205833480000348527E+04
    0.260000000000000000E+02    0.140000000000000000E+02    0.820000000000000000E+02   -0.205832360465935699E+04
    0.300000000000000000E+02    0.530000000000000000E+02    0.103000000000000000E+03   -0.205830752159892427E+04
    0.250000000000000000E+02    0.300000000000000000E+02    0.105000000000000000E+03   -0.205829804657329851E+04
    0.390000000000000000E+02    0.200000000000000000E+02    0.970000000000000000E+02   -0.205828764286576552E+04
    0.400000000000000000E+02    0.520000000000000000E+02    0.800000000000000000E+02   -0.205828191308866917E+04
    0.450000000000000000E+02    0.530000000000000000E+02    0.830000000000000000E+02   -0.205828109046312602E+04
    0.340000000000000000E+02    0.590000000000000000E+02    0.100000000000000000E+03   -0.205827735664683996E+04
    0.450000000000000000E+02    0.530000000000000000E+02    0.890000000000000000E+02   -0.205825785305477393E+04
    0.170000000000000000E+02    0.270000000000000000E+02    0.750000000000000000E+02   -0.205825412118138547E+04
    0.170000000000000000E+02    0.510000000000000000E+02    0.750000000000000000E+02   -0.205823141746470401E+04
    0.420000000000000000E+02    0.470000000000000000E+02    0.980000000000000000E+02   -0.205820446003713141E+04
    0.310000000000000000E+02    0.170000000000000000E+02    0.100000000000000000E+03   -0.205816496267090997E+04
    0.260000000000000000E+02    0.600000000000000000E+02    0.104000000000000000E+03   -0.205815461746517803E+04
    0.210000000000000000E+02    0.170000000000000000E+02    0.106000000000000000E+03   -0.205811958673939580E+04
    0.350000000000000000E+02    0.400000000000000000E+02    0.760000000000000000E+02   -0.205811884784845006E+04
    0.100000000000000000E+02    0.540000000000000000E+02    0.940000000000000000E+02   -0.205811390121516160E+04
    0.100000000000000000E+02    0.300000000000000000E+02    0.770000000000000000E+02   -0.205811389872539849E+04
    0.290000000000000000E+02    0.140000000000000000E+02    0.840000000000000000E+02   -0.205811201958502897E+04
    0.400000000000000000E+02    0.270000000000000000E+02    0.730000000000000000E+02   -0.205810541420239633E+04
    0.360000000000000000E+02    0.190000000000000000E+02    0.980000000000000000E+02   -0.205810168369379517E+04
    0.450000000000000000E+02    0.270000000000000000E+02    0.770000000000000000E+02   -0.205808912706464798E+04
    0.900000000000000000E+01    0.330000000000000000E+02    0.780000000000000000E+02   -0.205808383528855893E+04
    0.450000000000000000E+02    0.520000000000000000E+02    0.870000000000000000E+02   -0.205808251524423395E+04
    0.270000000000000000E+02    0.520000000000000000E+02    0.770000000000000000E+02   -0.205806550471908622E+04
    0.330000000000000000E+02    0.300000000000000000E+02    0.730000000000000000E+02   -0.205805018758006963E+04
    0.470000000000000000E+02    0.460000000000000000E+02    0.870000000000000000E+02   -0.205804800688389014E+04
    0.340000000000000000E+02    0.410000000000000000E+02    0.760000000000000000E+02   -0.205804731414317484E+04
    0.250000000000000000E+02    0.140000000000000000E+02    0.980000000000000000E+02   -0.205802437097917436E+04
    0.350000000000000000E+02    0.220000000000000000E+02    0.990000000000000000E+02   -0.205799938751713535E+04
    0.450000000000000000E+02    0.310000000000000000E+02    0.770000000000000000E+02   -0.205799836583261549E+04
    0.190000000000000000E+02    0.200000000000000000E+02    0.107000000000000000E+03   -0.205799413289150289E+04
    0.380000000000000000E+02    0.370000000000000000E+02    0.101000000000000000E+03   -0.205799267851789409E+04
    0.320000000000000000E+02    0.430000000000000000E+02    0.760000000000000000E+02   -0.205798761760278421E+04
    0.420000000000000000E+02    0.530000000000000000E+02    0.850000000000000000E+02   -0.205798482150464542E+04
    0.480000000000000000E+02    0.380000000000000000E+02    0.830000000000000000E+02   -0.205797095409102894E+04
    0.100000000000000000E+02    0.400000000000000000E+02    0.760000000000000000E+02   -0.205795881803648626E+04
    0.380000000000000000E+02    0.290000000000000000E+02    0.730000000000000000E+02   -0.205795842268331489E+04
    0.800000000000000000E+01    0.450000000000000000E+02    0.800000000000000000E+02   -0.205794358564055665E+04
    0.320000000000000000E+02    0.600000000000000000E+02    0.990000000000000000E+02   -0.205792499905482055E+04
    0.250000000000000000E+02    0.130000000000000000E+02    0.860000000000000000E+02   -0.205790836899559190E+04
    0.470000000000000000E+02    0.430000000000000000E+02    0.870000000000000000E+02   -0.205790697068345935E+04
    0.400000000000000000E+02    0.300000000000000000E+02    0.740000000000000000E+02   -0.205790437695671881E+04
    0.260000000000000000E+02    0.340000000000000000E+02    0.740000000000000000E+02   -0.205789607491103743E+04
    0.250000000000000000E+02    0.330000000000000000E+02    0.740000000000000000E+02   -0.205789208903977533E+04
