    0.270000000000000000E+02    0.140000000000000000E+02    0.970000000000000000E+02   -0.122433339082324505E+04
    0.150000000000000000E+02    0.440000000000000000E+02    0.108000000000000000E+03   -0.122356137962587763E+04
    0.420000000000000000E+02    0.500000000000000000E+02    0.840000000000000000E+02   -0.122337946239703251E+04
    0.670000000000000000E+02    0.380000000000000000E+02    0.970000000000000000E+02   -0.122318962430457873E+04
    0.530000000000000000E+02    0.470000000000000000E+02    0.105000000000000000E+03   -0.122317494437014943E+04
    0.650000000000000000E+02    0.530000000000000000E+02    0.101000000000000000E+03   -0.122305145169208708E+04
    0.420000000000000000E+02    0.420000000000000000E+02    0.106000000000000000E+03   -0.122267922987403176E+04
    0.530000000000000000E+02    0.380000000000000000E+02    0.960000000000000000E+02   -0.122266947246965651E+04
    0.400000000000000000E+02    0.510000000000000000E+02    0.880000000000000000E+02   -0.122265481656845031E+04
    0.620000000000000000E+02    0.340000000000000000E+02    0.930000000000000000E+02   -0.122227898687047605E+04
    0.490000000000000000E+02    0.530000000000000000E+02    0.100000000000000000E+03   -0.122212015142879523E+04
    0.490000000000000000E+02    0.350000000000000000E+02    0.980000000000000000E+02   -0.122206393333213123E+04
    0.610000000000000000E+02    0.340000000000000000E+02    0.960000000000000000E+02   -0.122205825897341629E+04
    0.270000000000000000E+02    0.440000000000000000E+02    0.111000000000000000E+03   -0.122203000772009182E+04
    0.160000000000000000E+02    0.580000000000000000E+02    0.910000000000000000E+02   -0.122189660179405769E+04
    0.230000000000000000E+02    0.560000000000000000E+02    0.810000000000000000E+02   -0.122186266636748019E+04
    0.130000000000000000E+02    0.270000000000000000E+02    0.980000000000000000E+02   -0.122179424862884707E+04
    0.420000000000000000E+02    0.390000000000000000E+02    0.890000000000000000E+02   -0.122177894117895767E+04
    0.200000000000000000E+02    0.190000000000000000E+02    0.101000000000000000E+03   -0.122153887956916128E+04
    0.260000000000000000E+02    0.610000000000000000E+02    0.101000000000000000E+03   -0.122149394396082221E+04
    0.420000000000000000E+02    0.350000000000000000E+02    0.103000000000000000E+03   -0.122143111013827502E+04
    0.390000000000000000E+02    0.270000000000000000E+02    0.810000000000000000E+02   -0.122141826270205502E+04
    0.210000000000000000E+02    0.550000000000000000E+02    0.106000000000000000E+03   -0.122139505879961666E+04
    0.570000000000000000E+02    0.390000000000000000E+02    0.101000000000000000E+03   -0.122134812600603959E+04
    0.340000000000000000E+02    0.450000000000000000E+02    0.760000000000000000E+02   -0.122130324133024260E+04
    0.420000000000000000E+02    0.240000000000000000E+02    0.990000000000000000E+02   -0.122119384899840406E+04
    0.260000000000000000E+02    0.610000000000000000E+02    0.990000000000000000E+02   -0.122107762323811176E+04
    0.400000000000000000E+02    0.290000000000000000E+02    0.830000000000000000E+02   -0.122106340726989310E+04
    0.380000000000000000E+02    0.330000000000000000E+02    0.106000000000000000E+03   -0.122103661902397994E+04
    0.360000000000000000E+02    0.420000000000000000E+02    0.106000000000000000E+03   -0.122094642190248555E+04
    0.380000000000000000E+02    0.360000000000000000E+02    0.780000000000000000E+02   -0.122092616953873198E+04
    0.160000000000000000E+02    0.400000000000000000E+02    0.106000000000000000E+03   -0.122085254165952597E+04
    0.310000000000000000E+02    0.560000000000000000E+02    0.102000000000000000E+03   -0.122080260941271695E+04
    0.380000000000000000E+02    0.420000000000000000E+02    0.870000000000000000E+02   -0.122058769432391887E+04
    0.340000000000000000E+02    0.270000000000000000E+02    0.106000000000000000E+03   -0.122057437338165437E+04
    0.330000000000000000E+02    0.200000000000000000E+02    0.940000000000000000E+02   -0.122051102387441210E+04
    0.380000000000000000E+02    0.400000000000000000E+02    0.930000000000000000E+02   -0.122047448700833070E+04
    0.390000000000000000E+02    0.460000000000000000E+02    0.990000000000000000E+02   -0.122046229159864311E+04
    0.350000000000000000E+02    0.480000000000000000E+02    0.860000000000000000E+02   -0.122045424114509569E+04
    0.330000000000000000E+02    0.540000000000000000E+02    0.950000000000000000E+02   -0.122042084034660775E+04
    0.240000000000000000E+02    0.320000000000000000E+02    0.109000000000000000E+03   -0.122040745577688472E+04
    0.260000000000000000E+02    0.520000000000000000E+02    0.780000000000000000E+02   -0.122039126103256035E+04
    0.380000000000000000E+02    0.290000000000000000E+02    0.830000000000000000E+02   -0.122031998757177894E+04
    0.150000000000000000E+02    0.460000000000000000E+02    0.780000000000000000E+02   -0.122030509208614762E+04
    0.340000000000000000E+02    0.480000000000000000E+02    0.840000000000000000E+02   -0.122026624294808516E+04
