    0.100000000000000000E+01    0.200000000000000000E+01    0.100000000000000000E+02   -0.249710221980413371E+05   -0.690775511231546968E+01    1
    0.670000000000000000E+02    0.600000000000000000E+01    0.242000000000000000E+03   -0.249708227157225192E+05   -0.690875511231548245E+01    1
    0.160000000000000000E+02    0.000000000000000000E+00    0.240000000000000000E+03   -0.249677280279971346E+05   -0.690975511231547301E+01    1
    0.100000000000000000E+01    0.150000000000000000E+02    0.236000000000000000E+03   -0.249659152213799862E+05   -0.691075511231547601E+01    1
    0.100000000000000000E+01    0.000000000000000000E+00    0.230000000000000000E+02   -0.249658424412786044E+05   -0.691175511231546658E+01    1
    0.730000000000000000E+02    0.340000000000000000E+02    0.241000000000000000E+03   -0.249650112550314298E+05   -0.691275511231547579E+01    1
    0.690000000000000000E+02    0.750000000000000000E+02    0.242000000000000000E+03   -0.249626325563103492E+05   -0.691375511231547435E+01    1
    0.400000000000000000E+01    0.480000000000000000E+02    0.242000000000000000E+03   -0.249624124056653891E+05   -0.691475511231548357E+01    1
    0.770000000000000000E+02    0.420000000000000000E+02    0.236000000000000000E+03   -0.249620625577888350E+05   -0.691575511231552209E+01    1
    0.520000000000000000E+02    0.430000000000000000E+02    0.242000000000000000E+03   -0.249617618258274451E+05   -0.691675511231554463E+01    1
    0.100000000000000000E+01    0.200000000000000000E+01    0.570000000000000000E+02   -0.249617172182388313E+05   -0.691775511231549967E+01    1
    0.000000000000000000E+00    0.750000000000000000E+02    0.106000000000000000E+03   -0.249600785662309572E+05   -0.691875511231549378E+01    1
    0.310000000000000000E+02    0.490000000000000000E+02    0.243000000000000000E+03   -0.249598299673395632E+05   -0.691975511231551454E+01    1
    0.560000000000000000E+02    0.740000000000000000E+02    0.241000000000000000E+03   -0.249587295597544435E+05   -0.692075511231548113E+01    1
    0.000000000000000000E+00    0.730000000000000000E+02    0.101000000000000000E+03   -0.249587126735168567E+05   -0.692175511231547080E+01    1
    0.100000000000000000E+01    0.490000000000000000E+02    0.194000000000000000E+03   -0.249572575281068202E+05   -0.692275511231549334E+01    1
    0.220000000000000000E+02    0.360000000000000000E+02    0.242000000000000000E+03   -0.249566795186571690E+05   -0.692375511231548746E+01    1
    0.400000000000000000E+01    0.340000000000000000E+02    0.191000000000000000E+03   -0.249564454993121908E+05   -0.692475511231548957E+01    1
    0.100000000000000000E+01    0.140000000000000000E+02    0.126000000000000000E+03   -0.249554415885396520E+05   -0.692575511231552365E+01    1
    0.100000000000000000E+01    0.110000000000000000E+02    0.185000000000000000E+03   -0.249549954120035545E+05   -0.692675511231553909E+01    1
    0.100000000000000000E+01    0.120000000000000000E+02    0.190000000000000000E+03   -0.249549926885469758E+05   -0.692775511231552343E+01    1
    0.300000000000000000E+01    0.370000000000000000E+02    0.187000000000000000E+03   -0.249541647342084325E+05   -0.692875511231550334E+01    1
    0.780000000000000000E+02    0.770000000000000000E+02    0.600000000000000000E+01   -0.249541409707367529E+05   -0.692975511231548769E+01    1
    0.770000000000000000E+02    0.770000000000000000E+02    0.500000000000000000E+01   -0.249538042256187400E+05   -0.693075511231546315E+01    1
    0.100000000000000000E+01    0.190000000000000000E+02    0.125000000000000000E+03   -0.249536602626688691E+05   -0.693175511231550789E+01    1
    0.200000000000000000E+01    0.550000000000000000E+02    0.192000000000000000E+03   -0.249527655390808723E+05   -0.693275511231550912E+01    1
    0.700000000000000000E+02    0.800000000000000000E+02    0.700000000000000000E+01   -0.249525848979055263E+05   -0.693375511231550057E+01    1
    0.700000000000000000E+02    0.780000000000000000E+02    0.100000000000000000E+01   -0.249521848908366483E+05   -0.693475511231554709E+01    1
    0.780000000000000000E+02    0.790000000000000000E+02    0.290000000000000000E+02   -0.249520034986869578E+05   -0.693575511231551811E+01    1
    0.310000000000000000E+02    0.390000000000000000E+02    0.241000000000000000E+03   -0.249514985530673657E+05   -0.693675511231548558E+01    1
    0.200000000000000000E+01    0.500000000000000000E+01    0.228000000000000000E+03   -0.249510590584494130E+05   -0.693775511231549125E+01    1
